frame,timestamp_ns,tile_x,tile_y,tile_frames,tile_points,query_points,gt_x,gt_y,gt_yaw_deg,gt_inlier,gt_probe_ok,gt_probe_dt,gt_probe_dr,gt_probe_inlier,evaluated,passed,distinct,oracle_dt,feature_ms,ransac_ms,config,omp_threads,polish_input_points,target_prep_ms,polish_ms,best_inlier,best_error,err_trans,err_rot_deg,oracle_polished_dt
7962,1566536730737671963,288.00,-120.00,367,198628,10179,286.54,-128.35,121.92,0.8259,1,2.2390,0.6429,0.9603,10000,2590,10,0.697,477.7,352.8,none,0,10179,0.0,6.3,0.6885,0.2558,1.451,4.328,0.697
7962,1566536730737671963,288.00,-120.00,367,198628,10179,286.54,-128.35,121.92,0.8259,1,2.2390,0.6429,0.9603,10000,2590,10,0.697,477.7,352.8,gicp_plugin,16,10179,0.0,5348.4,0.9556,0.2613,2.213,0.891,0.437
7962,1566536730737671963,288.00,-120.00,367,198628,10179,286.54,-128.35,121.92,0.8259,1,2.2390,0.6429,0.9603,10000,2590,10,0.697,477.7,352.8,gicp_d4_i60,16,10179,94.8,7722.2,0.9601,0.2611,2.242,0.657,2.242
7962,1566536730737671963,288.00,-120.00,367,198628,10179,286.54,-128.35,121.92,0.8259,1,2.2390,0.6429,0.9603,10000,2590,10,0.697,477.7,352.8,ndt_r3_i120,16,10179,10.6,2905.3,0.9597,0.2593,2.101,0.626,2.101
8035,1566536738038961296,312.00,-168.00,421,272319,13422,311.55,-168.11,121.98,0.8785,1,1.6226,1.2679,0.9604,10000,2426,10,5.486,761.1,466.8,none,0,13422,0.0,7.9,0.5921,0.2467,25.865,1.914,5.486
8035,1566536738038961296,312.00,-168.00,421,272319,13422,311.55,-168.11,121.98,0.8785,1,1.6226,1.2679,0.9604,10000,2426,10,5.486,761.1,466.8,gicp_plugin,16,13422,0.0,5408.7,0.6950,0.2354,9.786,1.128,3.572
8035,1566536738038961296,312.00,-168.00,421,272319,13422,311.55,-168.11,121.98,0.8785,1,1.6226,1.2679,0.9604,10000,2426,10,5.486,761.1,466.8,gicp_d4_i60,16,13422,125.0,10799.5,0.9609,0.2384,1.835,1.228,1.436
8035,1566536738038961296,312.00,-168.00,421,272319,13422,311.55,-168.11,121.98,0.8785,1,1.6226,1.2679,0.9604,10000,2426,10,5.486,761.1,466.8,ndt_r3_i120,16,13422,11.1,4747.6,0.9610,0.2395,1.758,1.268,1.758
8108,1566536745332561482,312.00,-192.00,391,263867,12851,300.37,-188.84,32.31,0.9276,1,1.0669,0.4799,0.9529,10000,2844,10,4.706,750.7,454.9,none,0,12851,0.0,8.3,0.6505,0.2492,6.970,18.153,4.706
8108,1566536745332561482,312.00,-192.00,391,263867,12851,300.37,-188.84,32.31,0.9276,1,1.0669,0.4799,0.9529,10000,2844,10,4.706,750.7,454.9,gicp_plugin,16,12851,0.0,5466.1,0.7756,0.2395,3.936,4.482,3.690
8108,1566536745332561482,312.00,-192.00,391,263867,12851,300.37,-188.84,32.31,0.9276,1,1.0669,0.4799,0.9529,10000,2844,10,4.706,750.7,454.9,gicp_d4_i60,16,12851,124.7,9527.0,0.9529,0.2448,1.064,0.475,1.064
8108,1566536745332561482,312.00,-192.00,391,263867,12851,300.37,-188.84,32.31,0.9276,1,1.0669,0.4799,0.9529,10000,2844,10,4.706,750.7,454.9,ndt_r3_i120,16,12851,11.5,4780.9,0.9535,0.2413,1.319,0.549,1.287
8181,1566536752635490723,264.00,-216.00,274,233953,13849,261.77,-213.72,32.19,0.9688,1,0.9444,0.6106,0.9960,10000,3024,10,3.254,614.3,475.8,none,0,13849,0.0,7.3,0.7524,0.2510,5.874,5.717,3.254
8181,1566536752635490723,264.00,-216.00,274,233953,13849,261.77,-213.72,32.19,0.9688,1,0.9444,0.6106,0.9960,10000,3024,10,3.254,614.3,475.8,gicp_plugin,16,13849,0.0,5294.4,0.9963,0.2430,0.980,0.547,0.980
8181,1566536752635490723,264.00,-216.00,274,233953,13849,261.77,-213.72,32.19,0.9688,1,0.9444,0.6106,0.9960,10000,3024,10,3.254,614.3,475.8,gicp_d4_i60,16,13849,108.8,7930.1,0.9961,0.2433,0.944,0.607,0.944
8181,1566536752635490723,264.00,-216.00,274,233953,13849,261.77,-213.72,32.19,0.9688,1,0.9444,0.6106,0.9960,10000,3024,10,3.254,614.3,475.8,ndt_r3_i120,16,13849,14.5,5513.2,0.9965,0.2431,1.025,0.721,1.018
8254,1566536759935652380,216.00,-240.00,211,181339,12682,208.39,-229.45,2.71,0.9813,1,0.3995,0.4804,0.9808,10000,3546,10,0.536,503.7,430.0,none,0,12682,0.0,6.9,0.7405,0.2511,1.805,2.620,0.536
8254,1566536759935652380,216.00,-240.00,211,181339,12682,208.39,-229.45,2.71,0.9813,1,0.3995,0.4804,0.9808,10000,3546,10,0.536,503.7,430.0,gicp_plugin,16,12682,0.0,4366.8,0.9814,0.2414,0.432,0.529,0.419
8254,1566536759935652380,216.00,-240.00,211,181339,12682,208.39,-229.45,2.71,0.9813,1,0.3995,0.4804,0.9808,10000,3546,10,0.536,503.7,430.0,gicp_d4_i60,16,12682,82.6,6250.0,0.9809,0.2442,0.400,0.484,0.387
8254,1566536759935652380,216.00,-240.00,211,181339,12682,208.39,-229.45,2.71,0.9813,1,0.3995,0.4804,0.9808,10000,3546,10,0.536,503.7,430.0,ndt_r3_i120,16,12682,8.5,2830.9,0.9808,0.2431,0.326,0.453,0.294
8327,1566536767237702900,144.00,-240.00,463,253964,11185,155.79,-238.25,23.67,0.9852,1,0.1264,0.4871,0.9855,10000,2401,10,3.216,548.0,413.2,none,0,11185,0.0,13.3,0.6435,0.2615,3.216,6.281,3.216
8327,1566536767237702900,144.00,-240.00,463,253964,11185,155.79,-238.25,23.67,0.9852,1,0.1264,0.4871,0.9855,10000,2401,10,3.216,548.0,413.2,gicp_plugin,16,11185,0.0,5323.1,0.9853,0.2486,0.318,0.582,0.173
8327,1566536767237702900,144.00,-240.00,463,253964,11185,155.79,-238.25,23.67,0.9852,1,0.1264,0.4871,0.9855,10000,2401,10,3.216,548.0,413.2,gicp_d4_i60,16,11185,115.1,7694.0,0.9855,0.2470,0.126,0.481,0.126
8327,1566536767237702900,144.00,-240.00,463,253964,11185,155.79,-238.25,23.67,0.9852,1,0.1264,0.4871,0.9855,10000,2401,10,3.216,548.0,413.2,ndt_r3_i120,16,11185,10.1,4643.9,0.9857,0.2482,0.155,0.490,0.136
8400,1566536774534648188,144.00,-240.00,463,253964,11957,132.16,-240.75,-39.63,0.9586,0,0.2481,0.4549,0.9589,10000,2413,10,12.801,656.1,428.8,none,0,11957,0.0,6.9,0.5717,0.2320,28.978,85.259,12.801
8400,1566536774534648188,144.00,-240.00,463,253964,11957,132.16,-240.75,-39.63,0.9586,0,0.2481,0.4549,0.9589,10000,2413,10,12.801,656.1,428.8,gicp_plugin,16,11957,0.0,5862.9,0.6225,0.2377,28.254,85.110,11.726
8400,1566536774534648188,144.00,-240.00,463,253964,11957,132.16,-240.75,-39.63,0.9586,0,0.2481,0.4549,0.9589,10000,2413,10,12.801,656.1,428.8,gicp_d4_i60,16,11957,0.0,10851.0,0.6428,0.2397,29.606,91.601,17.024
8400,1566536774534648188,144.00,-240.00,463,253964,11957,132.16,-240.75,-39.63,0.9586,0,0.2481,0.4549,0.9589,10000,2413,10,12.801,656.1,428.8,ndt_r3_i120,16,11957,0.0,3663.3,0.6285,0.2389,27.660,87.136,13.292
8473,1566536781833143632,96.00,-192.00,636,273980,11495,107.47,-202.73,-58.08,0.9708,1,0.1960,0.3732,0.9711,10000,3532,10,1.867,590.3,413.5,none,0,11495,0.0,8.2,0.7139,0.2501,7.073,5.407,1.867
8473,1566536781833143632,96.00,-192.00,636,273980,11495,107.47,-202.73,-58.08,0.9708,1,0.1960,0.3732,0.9711,10000,3532,10,1.867,590.3,413.5,gicp_plugin,16,11495,0.0,5009.7,0.9712,0.2560,0.245,0.388,0.245
8473,1566536781833143632,96.00,-192.00,636,273980,11495,107.47,-202.73,-58.08,0.9708,1,0.1960,0.3732,0.9711,10000,3532,10,1.867,590.3,413.5,gicp_d4_i60,16,11495,127.3,10381.1,0.9711,0.2556,0.225,0.429,0.174
8473,1566536781833143632,96.00,-192.00,636,273980,11495,107.47,-202.73,-58.08,0.9708,1,0.1960,0.3732,0.9711,10000,3532,10,1.867,590.3,413.5,ndt_r3_i120,16,11495,11.4,4017.2,0.9711,0.2553,0.267,0.450,0.256
8546,1566536789137248433,72.00,-168.00,559,256598,12176,78.60,-156.69,-57.61,0.9593,1,0.1760,0.3372,0.9601,10000,3736,10,6.495,697.1,443.7,none,0,12176,0.0,6.6,0.6446,0.2470,33.955,177.854,6.495
8546,1566536789137248433,72.00,-168.00,559,256598,12176,78.60,-156.69,-57.61,0.9593,1,0.1760,0.3372,0.9601,10000,3736,10,6.495,697.1,443.7,gicp_plugin,16,12176,0.0,5000.0,0.6953,0.2488,10.706,7.494,4.745
8546,1566536789137248433,72.00,-168.00,559,256598,12176,78.60,-156.69,-57.61,0.9593,1,0.1760,0.3372,0.9601,10000,3736,10,6.495,697.1,443.7,gicp_d4_i60,16,12176,122.7,10319.2,0.9601,0.2482,0.176,0.339,0.176
8546,1566536789137248433,72.00,-168.00,559,256598,12176,78.60,-156.69,-57.61,0.9593,1,0.1760,0.3372,0.9601,10000,3736,10,6.495,697.1,443.7,ndt_r3_i120,16,12176,10.2,5194.5,0.9598,0.2468,0.180,0.457,0.088
8619,1566536796434238591,48.00,-120.00,528,219318,10039,55.93,-117.93,-62.92,0.9701,1,0.2264,0.2062,0.9705,10000,3563,10,0.959,432.3,354.4,none,0,10039,0.0,5.9,0.7359,0.2459,0.959,6.778,0.959
8619,1566536796434238591,48.00,-120.00,528,219318,10039,55.93,-117.93,-62.92,0.9701,1,0.2264,0.2062,0.9705,10000,3563,10,0.959,432.3,354.4,gicp_plugin,16,10039,0.0,4893.9,0.9707,0.2455,0.285,0.166,0.285
8619,1566536796434238591,48.00,-120.00,528,219318,10039,55.93,-117.93,-62.92,0.9701,1,0.2264,0.2062,0.9705,10000,3563,10,0.959,432.3,354.4,gicp_d4_i60,16,10039,99.3,9991.0,0.9706,0.2457,0.918,0.587,0.119
8619,1566536796434238591,48.00,-120.00,528,219318,10039,55.93,-117.93,-62.92,0.9701,1,0.2264,0.2062,0.9705,10000,3563,10,0.959,432.3,354.4,ndt_r3_i120,16,10039,10.4,3873.9,0.9704,0.2452,0.488,0.453,0.268
8692,1566536803735211805,24.00,-72.00,522,225257,9516,31.24,-66.36,-64.21,0.9790,1,0.1718,0.3521,0.9790,10000,1459,10,2.046,432.7,304.0,none,0,9516,0.0,5.8,0.6765,0.2390,5.620,2.994,2.046
8692,1566536803735211805,24.00,-72.00,522,225257,9516,31.24,-66.36,-64.21,0.9790,1,0.1718,0.3521,0.9790,10000,1459,10,2.046,432.7,304.0,gicp_plugin,16,9516,0.0,4617.7,0.9791,0.2525,0.274,0.297,0.274
8692,1566536803735211805,24.00,-72.00,522,225257,9516,31.24,-66.36,-64.21,0.9790,1,0.1718,0.3521,0.9790,10000,1459,10,2.046,432.7,304.0,gicp_d4_i60,16,9516,106.0,6380.2,0.9794,0.2510,0.212,0.331,0.182
8692,1566536803735211805,24.00,-72.00,522,225257,9516,31.24,-66.36,-64.21,0.9790,1,0.1718,0.3521,0.9790,10000,1459,10,2.046,432.7,304.0,ndt_r3_i120,16,9516,9.6,5204.6,0.9789,0.2452,0.182,0.534,0.120
8765,1566536811031422073,0.00,-24.00,617,257232,12726,9.01,-18.94,-64.97,0.9877,1,0.1878,0.5498,0.9875,10000,4012,10,3.405,556.6,441.6,none,0,12726,0.0,7.7,0.6681,0.2495,4.576,10.733,3.405
8765,1566536811031422073,0.00,-24.00,617,257232,12726,9.01,-18.94,-64.97,0.9877,1,0.1878,0.5498,0.9875,10000,4012,10,3.405,556.6,441.6,gicp_plugin,16,12726,0.0,5259.3,0.9871,0.2464,0.897,0.474,0.642
8765,1566536811031422073,0.00,-24.00,617,257232,12726,9.01,-18.94,-64.97,0.9877,1,0.1878,0.5498,0.9875,10000,4012,10,3.405,556.6,441.6,gicp_d4_i60,16,12726,114.3,5845.7,0.9876,0.2461,0.183,0.542,0.183
8765,1566536811031422073,0.00,-24.00,617,257232,12726,9.01,-18.94,-64.97,0.9877,1,0.1878,0.5498,0.9875,10000,4012,10,3.405,556.6,441.6,ndt_r3_i120,16,12726,10.5,5752.4,0.9878,0.2426,0.319,0.788,0.299
8838,1566536818336536959,0.00,24.00,671,282715,13823,-6.15,13.25,-64.24,0.9763,1,0.3499,0.4553,0.9765,10000,3132,10,1.964,587.2,496.6,none,0,13823,0.0,9.9,0.6747,0.2410,3.611,13.811,1.964
8838,1566536818336536959,0.00,24.00,671,282715,13823,-6.15,13.25,-64.24,0.9763,1,0.3499,0.4553,0.9765,10000,3132,10,1.964,587.2,496.6,gicp_plugin,16,13823,0.0,4991.0,0.9766,0.2488,0.299,0.446,0.299
8838,1566536818336536959,0.00,24.00,671,282715,13823,-6.15,13.25,-64.24,0.9763,1,0.3499,0.4553,0.9765,10000,3132,10,1.964,587.2,496.6,gicp_d4_i60,16,13823,131.5,6648.3,0.9767,0.2474,0.732,0.544,0.321
8838,1566536818336536959,0.00,24.00,671,282715,13823,-6.15,13.25,-64.24,0.9763,1,0.3499,0.4553,0.9765,10000,3132,10,1.964,587.2,496.6,ndt_r3_i120,16,13823,14.3,5681.1,0.9772,0.2454,0.185,0.637,0.160
8911,1566536825634958594,-24.00,24.00,693,281568,13195,-12.78,27.12,-64.43,0.9009,1,0.6714,0.4218,0.9018,10000,2182,10,3.291,518.3,453.7,none,0,13195,0.0,9.3,0.6733,0.2517,3.808,6.347,3.291
8911,1566536825634958594,-24.00,24.00,693,281568,13195,-12.78,27.12,-64.43,0.9009,1,0.6714,0.4218,0.9018,10000,2182,10,3.291,518.3,453.7,gicp_plugin,16,13195,0.0,4858.0,0.9019,0.2491,0.683,0.448,0.422
8911,1566536825634958594,-24.00,24.00,693,281568,13195,-12.78,27.12,-64.43,0.9009,1,0.6714,0.4218,0.9018,10000,2182,10,3.291,518.3,453.7,gicp_d4_i60,16,13195,134.7,8967.0,0.9021,0.2493,0.319,0.427,0.319
8911,1566536825634958594,-24.00,24.00,693,281568,13195,-12.78,27.12,-64.43,0.9009,1,0.6714,0.4218,0.9018,10000,2182,10,3.291,518.3,453.7,ndt_r3_i120,16,13195,11.5,5466.5,0.9025,0.2462,0.343,0.654,0.250
